FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMAS_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,LONG,LAT,OID
250058534,0,30414,ROBO A CASA,1,09/01/2025,2,4,1,COLONIA,TIERRA Y LIBERTAD,655,655,CALLE,ARROYO,NA,NA,"123,,,",CALLE,ND,4,0,0,24,23:20-23:55,4,NO,Falso,Falso,9,ninguna,2 HOMBRES,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"5,6,12","equipo de sonido, tecnologia, ropa",0,0,Verdadero,1,1,0,-102.20977,21.8576772,58
250059287,0,30414,ROBO A CASA,1,10/01/2025,2,8,5,FRACCIONAMIENTO,ARBOLEDAS PASO BLANCO 2DA SECCION,931,931,CALLE,MALAGA,NA,NA,"131,,,",CALLE,EMPERADOR,7,0,0,1,dias solo,4,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,1200,Falso,1,1,0,-102.3018,21.9613384,59
250059326,0,30414,ROBO A CASA,1,10/01/2025,2,5,5,FRACCIONAMIENTO,ARBOLEDAS PASO BLANCO 2DA SECCION,931,931,CALLE,MALAGA,NA,NA,"135,,,",CALLE,OLIVO,7,0,0,27,sin datos,1,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.30161,21.9612996,60
250059463,0,30414,ROBO A CASA,1,09/01/2025,2,4,1,FRACCIONAMIENTO,LOMAS DE BELLAVISTA,415,415,CALLE,CASIA PONIENTE,NA,NA,",,,",CALLE,PORTALES DE BELEN,3,0,0,18,dias solo,1,NO,Falso,Falso,9,ninguna,2 VECINOS,EL GUERILLO 18 AÑOS,H,H,6,1,N,N,0,0,Falso,0,N,N,NO,"2,3,12","computo, celular, ropa",0,1800,Falso,"1,23",1,3743,-102.24151,21.9162269,61
250061341,0,30414,ROBO A CASA,1,10/01/2025,2,8,1,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,308,308,AVENIDA,ESPIGA,NA,NA,"1204,,,",CALLE,MAESTRO CANDELARIO RIVAS,4,0,0,1,dias solo,7,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"8,9,10,18,38","electrodomesticos, mobiliario, acabados, tanque de gas, otros",0,20000,Falso,"1,23",1,3745,-102.24205,21.8972732,62
250061441,0,30446,ROBO A CASA,1,10/01/2025,2,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,580,AVENIDA,POLIDUCTO,NA,NA,"422,B,,",CALLE,GERONIMO DE LA CUEVA,3,0,0,22,04:44 p. m.,4,NO,Falso,Falso,9,ninguna,2 HOMBRES UNO CON BARBA,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,38,otros,0,0,Falso,1,21,0,-102.26507,21.9299341,63
250061444,0,30414,ROBO A CASA,1,10/01/2025,2,8,1,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,308,308,AVENIDA,LA ESPIGA,NA,NA,"1206,,,",CALLE,MAESTRO JULIO NUNGARAY,4,0,0,1,dias solo,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,5,12,16,42","pantalla, equipo de sonido, ropa, utensilios de cocina, instrumentos musicales",0,12000,Falso,"1,23",1,3746,-102.24201,21.8973155,64
250061457,0,30414,ROBO A CASA,1,10/01/2025,2,5,11,FRACCIONAMIENTO,REVOLUCION,1310,1310,CALLE,MIGUEL HIDALGO SUR,NA,NA,"103,,,",PRIVADA,MIGUEL HIDALGO SUR,7,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,1,0,-102.27178,22.078072,65
250066708,0,30414,ROBO A CASA,1,11/01/2025,2,6,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,MONTE PISSIS,NA,NA,"422,,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,9,08:00-15:15,7,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"3,5,11,12,13,29,31","celular, equipo de sonido, herramienta, ropa, jugueteria, cartera, mochila",0,15000,Falso,"1,23",1,3747,-102.25704,21.942525,66
250066944,0,30414,ROBO A CASA,1,11/01/2025,2,6,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,416,AVENIDA,VILLAS DEL RIO,NA,NA,"139,,,",CALLE,RIO BALSAS,3,0,0,9,11:00-15:45,6,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,1,pantalla,0,0,Falso,1,2,0,-102.24347,21.9404953,67
250068022,0,30414,ROBO A CASA,1,11/01/2025,2,6,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,CALLE,INGENIERO MANUEL GARCIA MARTINEZ,NA,NA,"405,,,",AVENIDA,OJOCALIENTE,4,0,0,9,07:00-19:40,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,0,Falso,1,1,0,-102.26105,21.9047401,68
250068918,0,30414,ROBO A CASA,1,11/01/2025,2,6,1,FRACCIONAMIENTO,LOS ANGELES,603,603,CALLE,ANDREA,NA,NA,"286,,,",CALLE,VIÑEDOS RIVIER,3,0,0,10,10:00-22:20,7,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"5,28","equipo de sonido, dinero",8000,800,Falso,1,1,0,-102.27683,21.9553991,69
250069375,0,30446,ROBO A CASA,1,11/01/2025,2,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,AVENIDA,FEDERICO MENDEZ,NA,NA,"88,,,",AVENIDA,VALLE DE LOS ROMEROS,3,21,58,24,09:58 p. m.,4,NO,Falso,Falso,9,ninguna,1 HOMBRE TATUAJE EN MEJILLA,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,8000,Falso,1,1,0,-102.26089,21.9388133,70
250070441,0,30414,ROBO A CASA,1,12/01/2025,2,7,1,COLONIA,TIERRA Y LIBERTAD,655,655,CALLE,RICARDO FLORES MAGON,NA,NA,",,,",CALLE,FRANCISCO VILLA,4,2,25,25,02:25 a. m.,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"10,46","acabados, autopartes",0,10000,Falso,1,2,0,-102.20767,21.8574481,71
250071958,0,50107,ROBO A CASA,1,12/01/2025,2,7,1,NO APLICA,VIÑEDOS DEL SUR,633,633,CALLE,MANUEL JACINTO GUERRA,NA,NA,"113,,,",CALLE,ESTANISLAO DIAZ SORIA,5,10,38,20,10:38 a. m.,9,NO,Verdadero,Falso,9,ninguna,CONOCIDO,ND,H,H,3,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,0,Falso,1,2,0,-102.27482,21.8084715,72
250072229,0,30414,ROBO A CASA,1,10/01/2025,2,5,1,COMUNIDAD,LOMA DE LOS NEGRITOS,389,389,CALLE,JUAN SANCHEZ,NA,NA,"100,,,",CALLE,INES MARISCAL,2,0,0,27,sin datos,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,18,tanque de gas,0,0,Falso,1,1,0,-102.35159,21.8705923,73
250072413,0,30414,ROBO A CASA,1,12/01/2025,2,7,11,FRACCIONAMIENTO,MONTEVERDE,1340R,0,CALLE,CULHUACAN,NA,NA,"114,,,",CARRETERA,152,7,0,0,16,21:00-12:30,7,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,1,pantalla,0,0,Falso,1,2,0,-102.25393,21.9615253,74
250072843,0,30414,ROBO A CASA,1,12/01/2025,2,8,1,COLONIA,BUENOS AIRES,235,235,CALLE,OCEANIA,NA,NA,"301,,,",CALLE,ASIA,6,0,0,1,dias solo,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"12,38","ropa, otros",0,10000,Falso,1,1,0,-102.30603,21.8957881,75
250076180,0,30414,ROBO A CASA,1,12/01/2025,2,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,330,CALLE,RODOLFO RODARTE,NA,NA,"225,,,",CALLE,ATANACIO RODRIGUEZ,3,0,0,10,08:00-22:45,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"11,18","herramienta, tanque de gas",0,7000,Falso,"1,23",1,3749,-102.26355,21.9354711,76
250077841,0,30414,ROBO A CASA,1,13/01/2025,3,1,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,1329,1329,CALLE,SAN DONATO PONIENTE,NA,NA,"201,,,",AVENIDA,SAN JERONIMO,7,0,0,19,08:30-08:56,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"10,14","acabados, bicicleta",0,0,Falso,1,1,0,-102.27746,22.0294775,77
250078091,0,30414,ROBO A CASA,1,13/01/2025,3,1,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,CERRO TAITA,NA,NA,"307,,,",CALLE,MONTE OKU,3,0,0,5,00:00-05:59,9,NO,Falso,Falso,9,ninguna,ND,ND,H,H,8,1,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,4,0,-102.26242,21.9419699,78
250079834,0,30414,ROBO A CASA,1,13/01/2025,3,8,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,CERRO LIRIMA,NA,NA,"112,C,,",CALLE,MONTES DE TOLEDO,3,0,0,1,dias solo,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.25596,21.9470946,79
250083669,0,30414,ROBO A CASA,1,14/01/2025,3,2,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,DURAZNO,NA,NA,"120,,,",CALLE,GOBERNANTES,4,5,0,26,05:00 a. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,SI1,14,bicicleta,0,5000,Falso,"1,23",1,3751,-102.26037,21.8944962,80
250083686,0,30414,ROBO A CASA,1,14/01/2025,3,2,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,MONTE DOBRA,NA,NA,"304,D,,",CALLE,MONTES DE TOLEDO,3,6,0,19,06:00 a. m.,4,NO,Falso,Falso,9,ninguna,HOMBRES,EL CHANTO,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,827,Falso,1,1,0,-102.25704,21.9458049,81
250084021,0,30414,ROBO A CASA,1,14/01/2025,3,2,1,FRACCIONAMIENTO,CIRCUNVALACION PONIENTE,146,146,CALLE,TORONJA,NA,NA,"203,,,",CALLE,MANZANO,2,0,0,16,19:00-08:20,9,NO,Falso,Falso,9,ninguna,1 HOMBRE,JOSE DE JESUS DAVILA EL PEPE,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,5600,Falso,1,2,0,-102.31302,21.8724753,82
24140001,0,30414,ROBO A CASA,1,03/01/2025,1,5,2,COMUNIDAD,REAL DE ASIENTOS,765R,0,CALLE,PROLONGACION,NA,NA,"127,,,",CALLE,ND,7,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,0,Falso,1,1,0,-102.08698,22.2464207,83
24140002,0,30414,ROBO A CASA,1,04/01/2025,1,6,2,COMUNIDAD,EL TULE,734,734,CALLE,20 DE NOVIEMBRE,NA,NA,",,,",CALLE,ND,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,38,otros,0,0,Falso,1,1,0,-102.08896,22.086794,84
114140003,0,30414,ROBO A CASA,1,04/01/2025,1,6,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,NAPIZARO,NA,NA,"112,,,",AVENIDA,RIBERA DE CHAPALA,7,0,0,5,00:00-05:59,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,"11,27","herramienta, documentos",0,0,Falso,1,1,0,-102.25167,21.9528622,85
24140004,0,30414,ROBO A CASA,1,08/01/2025,2,3,2,COMUNIDAD,LA GLORIA,717,717,CALLE,16 DE SEPTIEMBRE,NA,NA,",,,",CALLE,ND,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,TIO,ND,H,ND,5,0,N,N,0,0,Falso,0,N,N,NO,"3,27,38","celular, documentos, otros",0,1500,Falso,1,1,0,-102.0271,22.1449646,86
114140005,0,30414,ROBO A CASA,1,10/01/2025,2,5,11,COLONIA,28 DE ABRIL,1352,1352,CALLE,16 DE SEPTIEMBRE,NA,NA,"168,,,",CALLE,10 DE NOVIEMBRE,7,0,0,5,00:00-05:59,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,0,Falso,1,1,0,-102.26355,22.0668321,87
114140006,0,30414,ROBO A CASA,1,12/01/2025,2,8,11,FRACCIONAMIENTO,MONTEVERDE,1340R,0,CALLE,CULHUACAN,NA,NA,"114,,,",CARRETERA,152,7,0,0,1,dias solo,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,1,pantalla,0,0,Falso,1,1,0,-102.25406,21.9619126,88
250045288,0,50305,ROBO A CASA,1,06/01/2025,2,1,5,GRANJA,SIN NOMBRE,27R,0,CALLE,ROMAN LOERA,NA,NA,"703,,,",CALLE,ALEX AGUIÑAGA GARZON,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.35841,21.9201413,89
250050507,0,50305,ROBO A CASA,1,08/01/2025,2,8,1,BARRIO,GUADALUPE,502,502,CALLE,DOCTOR ZACARIAS TOPETE,NA,NA,"107,,,",CALLE,LARREATEGUI,1,0,0,1,dias solo,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.30645,21.8866807,90
250085509,0,30414,ROBO A CASA,1,14/01/2025,3,2,1,CONDOMINIO,VILLAS DE MORELOS,189,189,CALLE,HERMANOS GALEANA,NA,NA,"232,,,",CALLE,SITIO DE CUAUTLA,5,0,0,9,12:30-15:00,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"2,8,29,40","computo, electrodomesticos, cartera, tarjetas",0,46000,Falso,"1,23",1,3752,-102.26478,21.8579157,91
250086979,0,30414,ROBO A CASA,1,14/01/2025,3,2,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,930,CALLE,PASEOS DE AMARILLAS,NA,NA,"224,,,",CALLE,PASEOS DE PABELLON DE HIDALGO,7,20,22,23,08:22 p. m.,9,NO,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,M,8,0,N,N,0,0,Falso,0,COCHE,VERSA BLANCO,NO,"1,11","pantalla, herramienta",0,0,Falso,1,1,0,-102.29382,21.9680653,92
250087011,0,30414,ROBO A CASA,1,14/01/2025,3,2,1,FRACCIONAMIENTO,LA ESTRELLA,207,207,CALLE,CAPRICORNIO,NA,NA,"212,,,",CALLE,CRUZ DEL SUR,3,0,0,23,19:30-20:00,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,13,jugueteria,0,35000,Falso,1,1,0,-102.27834,21.8999853,93
250084981,0,50305,ROBO A CASA,1,14/01/2025,3,2,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,AVENIDA,JOSE DE JESUS GONZALEZ GARCIA,NA,NA,",,,",CALLE,CELIA MARIA MARTINEZ,3,13,9,21,01:09 p. m.,9,NO,Falso,Falso,9,ninguna,PAREJA,MARIO ARMANDO AGUILAR LOPEZ 25 AÑOS,H,M,5,0,N,N,0,0,Falso,0,N,N,NO,13,jugueteria,0,0,Falso,1,2,0,-102.25021,21.9286318,94
250088560,0,50305,ROBO A CASA,1,14/01/2025,3,2,1,FRACCIONAMIENTO,PASEOS DEL SUR,634R,0,CALLE,TOSCANA,NA,NA,"117,A,,",CALLE,MODENA,5,0,0,4,19:00-23:59,4,NO,Falso,Falso,9,ninguna,YERNO,ND,H,M,5,0,N,N,0,0,Falso,0,N,N,NO,"28,29","dinero, cartera",500,500,Falso,1,1,0,-102.27302,21.8130715,95
250089282,250089311,30414,ROBO A CASA,1,15/01/2025,3,3,5,FRACCIONAMIENTO,VALLE ESCONDIDO,1098,1098,CALLE,PASEO DEL VALLE,NA,NA,"113,,,",CALLE,PASEO DEL BOSQUE,7,10,45,20,10:45 a. m.,4,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,"2,15,28","computo, joyeria, dinero",5000,5000,Falso,1,1,0,-102.32436,21.9566908,96
250090429,0,30414,ROBO A CASA,1,15/01/2025,3,8,5,CONDOMINIO,BOSQUES DE LOS CIPRES,1090,1090,CALLE,CIPRES SUR,NA,NA,"109,,127,",CALLE,CIPRES ORIENTE,7,0,0,1,dias solo,4,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"6,12","tecnologia, ropa",0,3000,Falso,1,1,0,-102.29953,21.9424583,97
250091029,0,30404,ROBO A CASA,1,15/01/2025,3,3,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,GERARDO MARIN MARTINEZ,NA,NA,"126,,,",CALLE,JOSE M RUIZ DE TEJADA Y OTAL,4,11,0,20,11:00 a. m.,8,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,9,mobiliario,0,0,Falso,1,6,0,-102.24145,21.8714864,98
250091252,0,30414,ROBO A CASA,1,15/01/2025,3,8,7,RANCHO,LA ESTANCIA COMPOSTELA,1209R,0,CARRETERA,35,2,NA,",,,",N,N,7,0,0,1,dias solo,9,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,38,otros,0,0,Falso,1,28,0,-102.35946,22.1306148,99
250094717,0,30414,ROBO A CASA,1,16/01/2025,3,4,1,FRACCIONAMIENTO,INSURGENTES,161,161,AVENIDA,DE LA ASUNCION,NA,NA,"203,,,",CALLE,DOCTOR MARIANO AZUELA,2,0,0,16,19:00-09:30,4,CONSTRUCCION,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"11,14","herramienta, bicicleta",0,15000,Falso,1,1,0,-102.30121,21.851009,100
250096543,0,30414,ROBO A CASA,1,16/01/2025,3,4,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,360,ANDADOR,RECINTO DURAZNILLO 103,NA,NA,"76,,,",AVENIDA,SOTOL,4,0,0,17,22:00-16:00,7,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,6,12,18,28","pantalla, tecnologia, ropa, tanque de gas, dinero",2000,2000,Falso,"1,23",1,3758,-102.22844,21.8639815,101
250096693,0,50102,ROBO A CASA,1,16/01/2025,3,4,5,NINGUNO,LA CAÑADA,1062,1062,CALLE,MIGUEL A BARBERENA VEGA,NA,NA,"212,,,",CALLE,INEGI,7,16,29,22,04:29 p. m.,9,NO,Falso,Falso,9,ninguna,ND,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,1,pantalla,0,10000,Verdadero,1,10,0,-102.35433,21.9554332,102
250097959,0,30414,ROBO A CASA,1,16/01/2025,3,4,1,FRACCIONAMIENTO,LA FLORIDA ll,444,444,CALLE,PASEO DE LA CUEVA,NA,NA,"137,,,",CALLE,PASEO DE LA CUEVA,3,0,0,10,11:00-20:00,5,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,5,6,12,21,30","pantalla, equipo de sonido, tecnologia, ropa, vehiculo, llaves",0,65000,Falso,"1,23",1,3760,-102.23981,21.9297902,103
250099870,0,30414,ROBO A CASA,1,17/01/2025,3,5,1,FRACCIONAMIENTO,MIRADORES DE SANTA ELENA,393,393,CIRCUITO,PORTAL DEL BARRIO DE LA ESTACION,NA,NA,"207,,,",CALLE,PORTALES DE LA VILLA DE AGUASCALIENTES,3,1,40,25,01:40 a. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,28","pantalla, dinero",6000,20000,Falso,"1,23",1,3761,-102.24201,21.9148698,104
250102118,0,30414,ROBO A CASA,1,17/01/2025,3,5,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA LAS PILAS,NA,NA,"133,,,",CALLE,HACIENDA SAN LORENZO,4,13,40,21,01:40 p. m.,4,NO,Falso,Falso,9,ninguna,EXPAREJA,ND,M,M,5,0,N,N,0,0,Falso,0,N,N,NO,"1,2,6,11","pantalla, computo, tecnologia, herramienta",0,0,Falso,1,1,0,-102.24671,21.8909441,105
250102486,0,30414,ROBO A CASA,1,17/01/2025,3,5,6,COLONIA,5 DE MAYO,1115,1115,CALLE,FELIPE CARRILLO PUERTO,NA,NA,"33,,,",CALLE,GENERAL LAZARO CARDENAS,7,14,50,21,02:50 p. m.,9,NO,Falso,Falso,9,ninguna,4 HOMBRES,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,5,28","pantalla, equipo de sonido, dinero",15000,60000,Falso,1,2,0,-102.27702,22.1431846,106
250102630,0,30414,ROBO A CASA,1,17/01/2025,3,8,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,167,ANDADOR,DEL SOL,NA,108,",,4,",CALLE,CANARIO,2,0,0,1,dias solo,4,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,8,9,10,12,38","pantalla, electrodomesticos, mobiliario, acabados, ropa, otros",0,40500,Falso,"1,23",1,3767,-102.29948,21.842869,107
250102901,0,30414,ROBO A CASA,1,17/01/2025,3,5,5,FRACCIONAMIENTO,VALLE DE MARGARITAS,918,918,CALLE,VIOLETA,NA,NA,"123,,,",CALLE,CLAVEL,7,0,0,3,15:00-16:00,6,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"2,3,11,26,28","computo, celular, herramienta, bolsa, dinero",0,28800,Falso,1,1,0,-102.28967,21.991375,108
250104294,0,30414,ROBO A CASA,1,17/01/2025,3,5,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,153,CALLE,LAGOS DE MORENO,NA,NA,"104,,,",CALLE,SIERRA DE TEPOZTLAN,6,0,0,22,16:30-18:30,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,"15,17,28","joyeria, caja fuerte, dinero",10600000,10600000,Falso,1,1,0,-102.31031,21.911046,109
250104319,0,30414,ROBO A CASA,1,17/01/2025,3,5,1,FRACCIONAMIENTO,LA LOMITA,270,270,CALLE,PALMIRA,NA,NA,"130,,,",CALLE,PALMACEAS,5,19,45,23,07:45 p. m.,8,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,1,pantalla,0,0,Falso,1,6,0,-102.24076,21.8602686,110
250116204,250119664,30414,ROBO A CASA,1,19/01/2025,3,7,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,634,CALLE,TRAGANON,NA,NA,"108,,,",CALLE,TRICALA,5,0,0,18,dias solo,4,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.26432,21.8075259,111
250116388,0,50102,ROBO A CASA,1,18/01/2025,3,6,5,COLONIA,EL CALVARIO,1044,1044,PROLONGACION,AGUSTIN DE ITURBIDE,NA,NA,",,,",CALLE,EL CALVARIO,7,0,0,2,06:00-11:59,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"3,29","celular, cartera",0,0,Falso,1,2,0,-102.34424,21.9675673,112
250117506,0,30414,ROBO A CASA,1,19/01/2025,3,7,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,340,CALLE,CULTURA NAZCA 204,NA,NA,"37,,,",CALLE,CULTURA TOTONACA,3,13,30,21,01:30 p. m.,4,NO,Falso,Falso,9,ninguna,AMIGO,ND,H,H,4,0,N,N,0,0,Falso,0,N,N,NO,14,triciclo,0,0,Falso,1,1,0,-102.23916,21.9091997,113
250118350,0,30414,ROBO A CASA,1,19/01/2025,3,7,1,FRACCIONAMIENTO,LA FLORIDA l,443,443,CALLE,ORGANO,NA,NA,"124,,,",CALLE, MARTIN PESCADOR,3,0,0,9,10:00-14:40,4,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"17,27,28,30","caja fuerte, documentos, dinero, llaves",10000,20000,Falso,"1,23",1,3774,-102.24399,21.92512,114
250123044,0,30414,ROBO A CASA,1,20/01/2025,4,1,5,LOCALIDAD,LA FLORIDA,1026,1026,CALLE,SUR,NA,NA,"21,,,",CALLE,PRIMAVERA,7,0,0,16,19:00-09:18,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,1500,Falso,1,1,0,-102.30498,21.9815524,115
250123436,0,30414,ROBO A CASA,1,20/01/2025,4,1,5,CONDOMINIO,LOS ALAMOS,1024,1024,CALLE,PELICANO,NA,NA,"617,,,",CALLE,GORRION,7,0,0,20,10:50 a. m.,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,0,Falso,1,6,0,-102.32805,21.9686674,116
