FOLIO,FOLIO_REL,ID_INC,INCIDENTE,SUB_TIPO,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,ESPACIO,A_TRANS_PA,CARR_S_N,ROL_AFE,LONG,LAT,OID
250079482,0,30421,ROBO PERSONA,ND,1,13/01/2025,3,1,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,GENERAL PASCUAL CORNEJO,NA,NA,"352,,,",CALLE,JOSE CALVILLO,2,14,20,21,02:20 p. m.,Falso,Verdadero,3,contusa,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.852154,-102.324,48
250079619,0,30422,ROBO PERSONA,ND,1,13/01/2025,3,1,1,FRACCIONAMIENTO,SOLIDARIDAD I,459,459,AVENIDA,SIGLO XXI,NA,NA,",,,",AVENIDA,TECNOLOGICO,4,14,38,21,02:38 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE CAMISA MANGA LARGA COLOR AZUL PANTALON MEZCLILLA AZUL,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"3,31","celular,mochila",0,0,Falso,1,1,0,NA,NA,0,NA,1,TRNASITANDO,NO,HOMBRE,21.867973,-102.2445,49
250080764,0,30422,ROBO PERSONA,MARIPOSA,1,13/01/2025,3,1,1,FRACCIONAMIENTO,VILLA TERESA,283,283,CALLE,ADORATRICES,NA,NA,",,,",CALLE,OBLATAS,3,17,36,22,05:36 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,"3,14","celular,bicicleta",0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.922216,-102.275,50
250082064,0,30422,ROBO PERSONA,ND,1,13/01/2025,3,1,1,ESPECIAL,PARQUE RODOLFO LANDEROS GALLEGOS,492,492,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,21,11,23,09:11 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE CHAMARRA NEGRA PANTALON MEZCLILLA,ND,H,A,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,AMBOS,21.857708,-102.291,51
250082237,0,30422,ROBO PERSONA,ND,1,13/01/2025,3,1,1,COLONIA,ZONA CENTRO,501,501,CALLE,GENERAL IGNACIO ZARAGOZA,NA,NA,"504,,,",CALLE,PEDRO PARGA,1,21,35,24,09:35 p. m.,Verdadero,Falso,9,ninguna,1 HOMBRE VISTE CHAMARRA Y PANTALON MEZCLILLA TENIS CONVERSE,ND,H,M,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.886164,-102.2919,52
250082687,0,30421,ROBO PERSONA,MARIPOSA,1,13/01/2025,3,1,5,COLONIA,SAN MIGUELITO,1069,1069,CALLE,ARCANGELES,NA,NA,",,,",CALLE,SAN MIGUEL,7,22,57,24,10:57 p. m.,Falso,Verdadero,1,cortante,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,7000,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.959624,-102.3323,53
250079538,0,30446,ROBO PERSONA,MARIPOSA,1,13/01/2025,3,1,1,FRACCIONAMIENTO,LA FLORIDA II,444,444,CALLE,PASEO DE LAS MANZANILLAS,NA,NA,"105,,,",CALLE,PASEO DE LOS PENSAMIENTOS,3,14,28,21,02:28 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,1000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.931108,-102.2381,54
250079914,0,30446,ROBO PERSONA,MARIPOSA,1,13/01/2025,3,1,1,FRACCIONAMIENTO,VERSALLES II,164,164,AVENIDA,DE LOS MAESTROS,NA,NA,",,,",CALLE,DOCTOR MARIANO AZUELA,2,15,19,21,03:19 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE DE NEGRO,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.855776,-102.316,55
250080045,0,30446,ROBO PERSONA,MARIPOSA,1,13/01/2025,3,1,1,FRACCIONAMIENTO,LOMAS DE LAS FUENTES,452,452,CALLE,LOMAS DE ISLAZA,NA,NA,"192,,,",CALLE,LOMAS DE ATEMAJAC,3,15,45,22,03:45 p. m.,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Verdadero,1,10,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.914088,-102.2317,56
250082989,0,30446,ROBO PERSONA,MARIPOSA,1,13/01/2025,3,1,1,COLONIA,BUENOS AIRES,235,235,AVENIDA,UNIVERSIDAD,NA,NA,"122,,,",CALLE,SAN ANTONIO,6,23,50,24,11:50 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,3000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.898491,-102.3054,57
250084005,0,30446,ROBO PERSONA,MARIPOSA,1,13/01/2025,3,1,1,FRACCIONAMIENTO,VILLA DE LAS FUENTES,385,385,CALLE,CULTURA CHINANTECA,NA,NA,"206,B,,",CALLE,LOMA DEL CARDENAL,3,23,59,24,11:59 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.912191,-102.2365,58
250051672,0,30904,ROBO PERSONA,ND,1,08/01/2025,2,1,1,UNIDAD HABITACIONAL,IV CENTENARIO,618,618,AVENIDA,FERROCARRIL,NA,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 SUR,5,8,0,19,08:00 a. m.,Falso,Falso,9,ninguna,ND,N,DND,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.868505,-102.278,59
250054899,0,30904,ROBO PERSONA,ND,1,09/01/2025,2,4,11,RURAL,VIÑEDOS RIVIER,1321,1321,CALLE,REBECA RODRIGUEZ RECIO,NA,NA,",,,",CARRETERA,PANAMERICANA NORTE,7,13,57,21,01:57 p. m.,Falso,Verdadero,10,sin datos,3 PERSONAS,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,6,0,NA,NA,0,NA,1,ND,NO,ND,21.975622,-102.2889,60
250062698,0,30904,ROBO PERSONA,ND,1,10/01/2025,2,5,1,BARRIO,LA SALUD,499,499,CALLE,SAN MIGUEL,NA,NA,",,,",CALLE,SANTA ELENA,1,19,27,23,07:27 p. m.,Falso,Falso,9,ninguna,1 HOMBRE CHAMARRA Y OANTALON NEGROS CAMISA ROJA,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"3,28,29,40","celular,dinero,cartera,tarjeta",320,18320,Falso,1,1,0,NA,NA,0,NA,2,PARADO,NO,HOMBRE,21.876147,-102.2837,61
250056126,0,30909,ROBO PERSONA,ND,1,09/01/2025,2,4,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,1329,1329,CALLE,SAN BENJAMIN,NA,NA,"128,,,",CALLE,SAN CARLOS ORIENTE,7,17,7,22,05:07 p. m.,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,6,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,22.030084,-102.2733,62
14220001,0,30422,ROBO PERSONA,ND,1,13/01/2025,3,1,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,CULHUACAN,NA,NA,",,,",AVENIDA,LA RIBERA,7,9,15,20,09:15 a. m.,Falso,Falso,9,ninguna,1 HOMBRE,MARCO ANTONIO BELTRAN NAVARRO 16 AÑOS,H,M,8,1,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,4,0,NA,NA,0,NA,1,ND,NO,MUJER,21.958151,-102.2518,63
114220002,0,30422,ROBO PERSONA,ND,1,07/01/2025,2,2,11,FRACCIONAMIENTO,SAN JOSE DE BUENAVISTA,1311,1311,CALLE,DECRETO 30 DE ENERO DE 1992,NA,NA,",,,",CALLE,PROFESOR FRANCISCO JAVIER MARTINEZ HERNAND,7,20,28,23,08:28 p. m.,Falso,Falso,9,ninguna,2 PERSONAS,ND,ND,ND,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,39,sin datos,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,ND,22.0731,-102.272,64
114220003,0,30422,ROBO PERSONA,MARIPOSA,1,10/01/2025,2,5,11,FRACCIONAMIENTO,REVOLUCION,1310,1310,CALLE,MIGUEL HIDALGO SUR,NA,NA,",,,",CALLE,FRANCISCO I MADERO ORIENTE,7,16,49,22,04:49 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,ND,22.07856,-102.2718,65
250085273,0,30422,ROBO PERSONA,ND,1,14/01/2025,3,2,6,RANCHO,EL MILAGRO,1182,1182,CARRETERA,19 PABELLON SAN JOSE DE GRACIA,NA,NA,",,,",N,N,7,14,14,21,02:14 p. m.,Falso,Falso,9,ninguna,2 MENORES,ND,H,H,8,2,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA MARCA VENTO PLACA XEG3J,39,sin datos,0,0,Falso,1,4,0,NA,NA,0,NA,1,TRANSITANDO,SI,HOMBRE,22.14281,-102.3301,66
250086424,0,30422,ROBO PERSONA,ND,1,14/01/2025,3,2,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,221,221,CALLE,GIGANTE,NA,NA,",,,",CALLE,EL TILDIO,3,18,18,22,06:18 p. m.,Falso,Falso,9,ninguna,2 HOMBRES UNO VISTE SUDADERA GRIS PANTALON MEZCLILLA ESTAURA BAJA TEZ MORENO CABELLO LARGO EL OTRO VISTE PLAYERA NEGRA P,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.908878,-102.2605,67
250087672,0,30421,ROBO PERSONA,ND,1,14/01/2025,3,2,5,COLONIA,LUIS DONALDO COLOSIO,1045,1045,CALLE,15 DE SEPTIEMBRE,NA,NA,",,,",AVENIDA,CONSTITUCION,7,22,35,24,10:35 p. m.,Falso,Verdadero,12,"cortante,punzante",2 HOMBRES UNO DE ELLOS TRAE UN PASAMONTAÑAS,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,2500,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.96985,-102.3509,68
250088442,0,30421,ROBO PERSONA,ND,1,15/01/2025,3,3,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,340,CALLE,LOMA DEL CARDENAL,NA,NA,",,,",CALLE,CULTURA MAYA,3,3,40,26,03:40 a. m.,Falso,Verdadero,3,contusa,2 HOMBRES UNO VISTE CAPUCHA BLNACA CON AZUL EL OTRO VISTE CHAMARRA ROJA,ND,H,H,8,0,N,N,1,0,Falso,0,N,N,28,dinero,500,500,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.911768,-102.243,69
250097857,0,30422,ROBO PERSONA,MARIPOSA,1,16/01/2025,3,4,5,NINGUNO,AMPLIACION CAÑADA,907,907,CAMINO,A LOS ARQUITOS,NA,NA,",,,",CALLE,AGUA AZUL,7,19,56,23,07:56 p. m.,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.958612,-102.3494,70
250100646,0,30422,ROBO PERSONA,ND,1,17/01/2025,3,1,1,CONDOMINIO,RESIDENCIAL LAS PLAZAS,605,605,AVENIDA,SIGLO XXI,NA,NA,",,,",AVENIDA,FERROCARRIL,3,9,16,20,09:16 a. m.,Falso,Verdadero,3,contusa,2 HOMBRES COMPLEXION DELGADA VISTEN DE NEGRO CON CAPUCHA,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,"3,26","celular,bolso",0,0,Falso,1,2,0,NA,NA,0,NA,1,ND,NO,MUJER,21.943123,-102.2837,71
250101408,0,30422,ROBO PERSONA,ND,1,17/01/2025,3,5,5,LOCALIDAD,LA LOMITA DE PASO BLANCO,1017,1017,CARRETERA,53 PASO BLANCO,NA,NA,",,,",CALLE,SINALOA,7,12,14,21,12:14 p. m.,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA COLOR VERDE,"3,12,31","celular,ropa,mochila",0,15000,Falso,1,6,0,NA,NA,0,NA,1,TRANSITANDO,SI,HOMBRE,21.968692,-102.3164,72
250090820,0,30446,ROBO PERSONA,MARIPOSA,1,15/01/2025,3,3,5,LOCALIDAD,LOS VAZQUEZ,1021R,0,CALLE,JULIO CADENA,NA,NA,",,,",CALLE,NINGUNO,7,15,33,22,03:33 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,3000,Falso,1,13,0,NA,NA,0,NA,2,PARADO,NO,HOMBRE,21.977956,-102.3326,73
250092719,0,30446,ROBO PERSONA,MARIPOSA,1,15/01/2025,3,3,4,RURAL,LA ESPERANZA (EL SALERITO),891,891,CALLE,GUADALUPE VICTORIA,NA,NA,",,,",CALLE,OLIVARES SANTANA,7,20,53,23,08:53 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Verdadero,1,10,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,22.332124,-102.2903,74
250090221,0,30422,ROBO PERSONA,DESPENSA,1,15/01/2025,3,3,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,249,249,CALLE,GENERAL PLUTARCO ELIAS CALLES,NA,NA,"608,,,",CALLE,SILVANO BARBA GONZALEZ,5,13,57,21,01:57 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE SUDADERA GRIS PANTALON MEZCLILLA,ND,H,M,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA COLOR VERDE,3,celular,0,1000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.871569,-102.2744,75
250090630,0,30421,ROBO PERSONA,ND,1,15/01/2025,3,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,330,CALLE,ATANACIO RODRIGUEZ,NA,NA,"307,,,",CALLE,DOMINGO VELASCO,3,15,6,21,03:06 p. m.,Falso,Verdadero,1,cortante,1 HOMBRE VISTE PLAYERA AZUL PANTALON MEZCLILLA,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,6,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.934564,-102.2619,76
250092580,0,30421,ROBO PERSONA,ND,1,15/01/2025,3,3,1,FRACCIONAMIENTO,PARRAS,224,224,AVENIDA,AGUASCALIENTES NORTE,NA,NA,",,,",CALLE,MOSCATEL,3,20,20,23,08:20 p. m.,Falso,Verdadero,4,fuego,1 HOMBRE VISTE CHAMARRA NEGRA PANTALON MEZCLILLA,ND,H,M,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA TIPO CROSS,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MUJER,21.914778,-102.2809,77
250093559,0,30421,ROBO PERSONA,ND,1,15/01/2025,3,3,1,FRACCIONAMIENTO,PRADOS DEL SUR,537,537,AVENIDA,AGUASCALIENTES SUR,NA,NA,",,,",AVENIDA,MAHATMA GANDHI,2,22,0,24,10:00 p. m.,Falso,Verdadero,13,"cortante,contusa",1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MUJER,21.857792,-102.2952,78
250096009,0,30421,ROBO PERSONA,ND,1,16/01/2025,3,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,CALLE,DOMIGO VELASCO,NA,NA,",,,",CALLE,ALBERTO ACOSTA,3,21,14,23,09:14 p. m.,Falso,Verdadero,1,cortante,2 HOMBRES UNO VISTE PLAYERA ROJA PANTALON NEGRO COMPLEXION DELGADA EL OTRO TRAE UNA GORRA NEGRA SUDADERA Y PANTOLON NEGR,SANTIAGO MONTAÑEZ MURILLO 18 AÑOS EMMANUEL DE JESUS FUENTES AZPEITIA 21 AÑOS,H,H,8,2,N,N,0,0,Falso,0,N,N,3,celular,0,0,Verdadero,1,4,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.935105,-102.2618,79
250086240,0,30452,ROBO PERSONA,ND,1,14/01/2025,3,2,1,COLONIA,FATIMA,503,503,AVENIDA,AGUASCALIENTES NORTE,NA,NA,",,,",AVENIDA,GENERAL IGNACIO ZARAGOZA,6,17,40,22,05:40 p. m.,Verdadero,Verdadero,4,fuego,1 HOMBRE,BERNARDO GUILLEN RIVERA ARTURO YEPEZ RIVERA MARAI ISABEL MORENO HERNANDEZ 40 AÑOS,H,H,8,2,N,N,0,0,Falso,0,COCHE,COCHE COLOR NEGRO PLACAS DE TLAXCALA,15,joyeria,0,350000,Falso,1,4,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.915907,-102.3039,80
250106197,0,30421,ROBO PERSONA,ND,1,18/01/2025,3,6,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,AVENIDA,PROCERES DE LA ENSEÑANZA,NA,NA,",,,",AVENIDA,TECNOLOGICO,4,1,9,25,01:09 a. m.,Falso,Verdadero,1,cortante,2 HOMBRES DE ASPECTO CHOLO DE 25 AÑOS DE EDAD,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"3,29","celular,cartera",0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.865086,-102.2358,81
250107131,0,30421,ROBO PERSONA,ND,1,18/01/2025,3,6,5,LOCALIDAD,LOS VAZQUEZ,1021,1021,CALLE,SANTA ANITA,NA,NA,",,,",CALLE,GUADALUPE,7,6,39,19,06:39 a. m.,Falso,Verdadero,4,fuego,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,3,celular,0,3000,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.973276,-102.3313,82
250107929,0,30421,ROBO PERSONA,ND,1,18/01/2025,3,6,1,FRACCIONAMIENTO,NATURA,371,371,ND,POR EL ARROYO,NA,NA,",,,",CALLE,ND,3,11,30,20,11:30 a. m.,Falso,Verdadero,1,cortante,2 HOMBRES AMBOS VISTEN DE NEGRO UNO CON UNA GORRA NEGRA EL OTRO TIENE TATUAJES EN EL BRAZO DERECHO,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,38,otros,0,0,Falso,24,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MUJER,21.935451,-102.2475,83
250111352,0,30422,ROBO PERSONA,ND,1,18/01/2025,3,6,1,FRACCIONAMIENTO,LOS PERICOS,287,287,AVENIDA,POLIDUCTO,NA,NA,",,,",AVENIDA,RODOFLO LANDEROS GALLEGOS,4,20,24,23,08:24 p. m.,Falso,Falso,9,ninguna,ND,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,2,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.903551,-102.248,84
250112360,0,30421,ROBO PERSONA,ND,1,18/01/2025,3,6,1,ESPECIAL,PARQUE RODOLFO LANDEROS GALLEGOS,492,492,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,22,20,24,10:20 p. m.,Falso,Verdadero,1,cortante,1 HOMBRE VISTE SUDADERA NEGRA PANTALON MEZCLILLA,ND,H,H,8,0,N,N,0,0,Falso,0,BICICLETA,BICICLETA,3,celular,0,6000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.857676,-102.2915,85
250112810,0,30422,ROBO PERSONA,ND,1,18/01/2025,3,6,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,CALLE,CASCAN,NA,NA,",,,",AVENIDA,SIGLO XXI,5,23,6,24,11:06 p. m.,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,2,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.864973,-102.2465,86
250113836,0,30422,ROBO PERSONA,ND,1,19/01/2025,3,7,1,FRACCIONAMIENTO,PRADOS DEL SUR,537,537,AVENIDA,MAHATMA GANDHI,NA,NA,",,,",AVENIDA,AGUASCALIENTES SUR,2,1,32,25,01:32 a. m.,Falso,Falso,9,ninguna,2 HOMBRES UNO VISTE SUDADERA COLOR ROJO Y EL OTRO SUDADERA BLANCA,ND,H,H,8,0,N,N,0,0,Falso,0,BICICLETA,BICICLETA,"3,27,29","celular,documentos,cartera",3000,3000,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.857566,-102.2949,87
250114254,0,30422,ROBO PERSONA,ND,1,19/01/2025,3,7,1,FRACCIONAMIENTO,VERSALLES II,158,158,AVENIDA,AGUASCALIENTES SUR,NA,NA,",,,",CALLE,BELISARIO DOMINGUEZ,2,2,20,25,02:20 a. m.,Falso,Falso,9,ninguna,5 HOMBRES UNO VISTE DE SHORT Y ESTA PELON OTRO VISTE CHAMARRA NEGRA DE ADIDAS,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"3,30","celular,llaves",0,0,Falso,1,2,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.858445,-102.3066,88
250115881,0,30422,ROBO PERSONA,MARIPOSA,1,18/01/2025,3,6,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,547,547,CALLE,TALPA,NA,NA,"221,,,",CALLE,TEPATITLAN,2,12,0,14,12:00 23:29,Falso,Falso,9,ninguna,HOMBRE,ND,H,A,8,0,N,N,0,0,Falso,0,N,N,"3,14","celular,bicicleta",0,0,Falso,1,2,0,NA,NA,0,NA,1,TRANSITANDO,NO,AMBOS,21.860529,-102.3307,89
250118895,0,30421,ROBO PERSONA,MARIPOSA,1,19/01/2025,3,7,1,ESTACION,CAÑADA HONDA,55,55,AVENIDA,20 DE NOVIEMBRE,NA,NA,",,,",CALLE,SAN LUIS BATIS SAINZ,3,18,28,22,06:28 p. m.,Falso,Verdadero,3,contusa,2 HOMBRES UNO TRAE UN TATUAJE DE LAGRIMA EN EL OJO,ND,H,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,22.007887,-102.1977,90
250120101,0,30421,ROBO PERSONA,ND,1,19/01/2025,3,7,6,COLONIA,ZONA CENTRO,1130,1130,CALLE,20 DE NOVIEMBRE,NA,NA,",,,",CALLE,16 DE SEPTIEMBRE NORTE,7,21,32,25,09:32 p. m.,Falso,Verdadero,1,cortante,2 HOMBRES UNO DE 19 AÑOS DE EDAD APROX ESTATURA BAJA EL OTRO DE 25 AÑOS,ND,H,A,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,AMBOS,22.147993,-102.275,91
250102331,0,30446,ROBO PERSONA,MARIPOSA,1,17/01/2025,3,5,1,FRACCIONAMIENTO,VILLA DE LAS TROJES,141,141,PROLONGACION,GENERAL IGNACIO ZARAGOZA,NA,NA,",,,",CALLE,POTREROS,6,14,50,21,02:50 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.92676,-102.3049,92
250115216,0,30446,ROBO PERSONA,MARIPOSA,1,19/01/2025,3,7,1,ESPECIAL,TRES CENTURIAS ESPECIAL,614,614,AVENIDA,MANUEL GOMIZ MORIN,NA,NA,",,,",CALLE,GENERAL ENRIQUE ESTRADA,4,5,52,26,05:52 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.895028,-102.2837,93
250118465,0,30446,ROBO PERSONA,ND,1,19/01/2025,3,7,1,CONDOMINIO,ALBERIA,451,451,AVENIDA,DEL VALLE,NA,NA,",,,",CALLE,ND,6,17,17,22,05:17 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,11,herramienta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.872524,-102.327,94
250120656,0,30446,ROBO PERSONA,MARIPOSA,1,19/01/2025,3,7,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,CALLE,BAYA HONDA,NA,NA,"236,,,",CALLE,PLAN DE SAN LUIS,7,22,41,24,10:41 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.966446,-102.3565,95
250122205,0,30446,ROBO PERSONA,ND,1,20/01/2025,4,1,1,COLONIA,ZONA CENTRO,501,501,CALLE,NIETO,NA,NA,",,,",CALLE,POCITOS DE JOSE FLORES,1,3,14,26,03:14 a. m.,Falso,Verdadero,10,sin datos,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,3000,Falso,1,2,0,NA,NA,0,NA,2,PARADO,NO,HOMBRE,21.878775,-102.3006,96
